"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT11"
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-23",,,"0.00","0.0","0.0",,"66","74",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-24",,,"0.04","0.0","0.0","90","64","64",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-25",,,"0.40","0.0","0.0",,"59","64",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-26",,,"0.00","0.0","0.0","79","59","71",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-27",,,"0.80","0.0","0.0","93","65","73",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-28",,,"0.00","0.0","0.0","84","64","67",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-29",,,"1.10","0.0","0.0","73","51","52",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-30",,,"0.22","0.0","0.0","53","48","52",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-31",,,"0.10","0.0","0.0","58","48","57",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-01",,,"0.00","0.0","0.0","74","53","71",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-02",,,"0.00","0.0","0.0","80","64","65",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-03",,,"0.01","0.0","0.0","85","62","67","    1",,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-04",,,"0.50","0.0","0.0","84","66","70",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-05",,,"0.10","0.0","0.0","84","63","65",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-06",,,"0.00","0.0","0.0","93","65","74",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-07",,,"0.00","0.0","0.0","91","71","83",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-08",,,"0.00","0.0","0.0","91","75","78",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-09",,,"0.00","0.0","0.0","90","73","74",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-10",,,"0.00","0.0","0.0","86","71","76",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-11",,,"1.30","0.0","0.0","87","67","68",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-13",,,"0.00","0.0","0.0","79","62","72",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-15",,,"0.00","0.0","0.0","88","63","68",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-16",,,"0.00","0.0","0.0","81","62","65",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-17",,,"0.00","0.0","0.0","78","56","60",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-18",,,"0.00","0.0","0.0","79","55","68",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-19",,,"0.00","0.0","0.0","86",,"73",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-20",,,"0.10","0.0","0.0","86","68","72",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-21",,,"0.00","0.0","0.0","91","72","79",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-22",,,"0.49","0.0","0.0","92","68","69",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-23",,,"0.40","0.0","0.0","69","52","62",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-24",,,"0.00","0.0","0.0","76","52","61",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-25",,,"0.00","0.0","0.0","78","58","68",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-26",,,"0.10","0.0","0.0","82","68","72",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-27",,,"0.00","0.0","0.0","86","72","77",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-28",,,"0.00","0.0","0.0","91","72","79",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-29",,,"0.04","0.0","0.0","93","72","78",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-06-30",,,"0.00","0.0","0.0","95","73","83",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-01",,,"0.10","0.0","0.0","97","72","76",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-02",,,"1.85","0.0","0.0",,"69","70",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-03",,,"0.00","0.0","0.0",,"61","67",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-04",,,"0.06","0.0","0.0",,"61","66",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-05",,,"0.00","0.0","0.0","85","66","68",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-06",,,"0.00","0.0","0.0","89","68","77",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-07",,,"0.00","0.0","0.0","95","74","80",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-08",,,"0.00","0.0","0.0","95","75","77",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-09",,,"0.80","0.0","0.0","87","69","74",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-10",,,"0.40","0.0","0.0","90","67","70",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-11",,,"0.00","0.0","0.0",,"67","76",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-12",,,"0.00","0.0","0.0","92","67","78",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-13",,,"0.00","0.0","0.0","94","76","80",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-14",,,"0.00","0.0","0.0","95","75","83",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-15",,,"0.00","0.0","0.0","91","70","77",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-18",,,"0.05","0.0","0.0","95","71","74",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-19",,,"0.00","0.0","0.0","80","68","71",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-20",,,"0.00","0.0","0.0","87","69","80",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-21",,,"0.00","0.0","0.0","90","72","74",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-22",,,"0.00","0.0","0.0","89","63","66",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-23",,,"0.00","0.0","0.0","82","63","76",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-24",,,"0.00","0.0","0.0","86","65","69",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-25",,,"0.37","0.0","0.0",,"69","76",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-26",,,"0.00","0.0","0.0","91","61","75",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-27",,,"0.08","0.0","0.0","94","70","72",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-28",,,"0.00","0.0","0.0","94","64","76",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-29",,,"0.28","0.0","0.0","94","69","73",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-07-31",,,"0.00","0.0","0.0","88","64","67",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-01",,,"0.18","0.0","0.0","82","67","69",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-02",,,"0.31","0.0","0.0","79","61","65",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-03",,,"0.00","0.0","0.0","81","63","65",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-04",,,"0.00","0.0","0.0","80","63","64",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-05",,,"0.00","0.0","0.0","81","61","64",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-06",,,"0.00","0.0","0.0","88","63","71",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-07",,,"0.00","0.0","0.0","90","63","73",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-08",,,"0.03","0.0","0.0","78","64","68",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-09",,,"0.00","0.0","0.0","90","68","72",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-10",,,"0.00","0.0","0.0","92","72","77",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-12",,,"0.30","0.0","0.0","91","71","73",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-13",,,"0.00","0.0","0.0","98","73","77",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-14",,,"0.00","0.0","0.0","97","71","75",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-15",,,"1.27","0.0","0.0","90","69","70",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-17",,,"2.90","0.0","0.0","82","71","74",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-18",,,"0.06","0.0","0.0","88","74","78",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-19",,,"0.00","0.0","0.0","88","73","77",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-20",,,"1.45","0.0","0.0","89","71","72",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-21",,,"1.20","0.0","0.0",,"71","72",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-22",,,"0.30","0.0","0.0","84","70","72",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-23",,,"0.00","0.0","0.0","84","71","79",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-24",,,"0.00","0.0","0.0","91","71","76",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-25",,,"0.00","0.0","0.0","90","72","73",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-26",,,"0.00","0.0","0.0","94","72","75",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-27",,,"0.21","0.0","0.0","91","71","73",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-28",,,"0.85","0.0","0.0","93","73","75",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-29",,,"0.00","0.0","0.0","93","71","71",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-30",,,"0.00","0.0","0.0","82","71","74",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-08-31",,,"0.00","0.0","0.0","90","72","73",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-09-01",,,"1.55","0.0","0.0","84","72","73",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-09-02",,,"0.90","0.0","0.0","82","60","62",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-09-03",,,"0.00","0.0","0.0","78","55","59",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-09-04",,,"0.00","0.0","0.0","72","58","61",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-09-05",,,"0.00","0.0","0.0","80","60","68",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-09-06",,,"0.10","0.0","0.0","77","68","69",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-09-08",,,"0.00","0.0","0.0","86","63","70",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-09-09",,,"0.20","0.0","0.0","89","66","67",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-09-10",,,"0.00","0.0","0.0","77","59","61",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-09-12",,,"0.00","0.0","0.0","80","58","62",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-09-14",,,"0.00","0.0","0.0","87","62","69",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-09-15",,,"0.00","0.0","0.0","89","69","72",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-09-16",,,"0.00","0.0","0.0","90","69","70",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-09-17",,,"2.30","0.0","0.0","83","70","72",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-09-18",,,"0.00","0.0","0.0","78","69","69",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-09-19",,,"0.00","0.0","0.0",,"61","68",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-09-20",,,"0.00","0.0","0.0","86","61","62",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-09-21",,,"0.00","0.0","0.0","80","62","63",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-09-22",,,"0.00","0.0","0.0","80","62","74",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-09-23",,,"2.50","0.0","0.0","80","60","61",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-09-24",,,"0.12","0.0","0.0","72","52","52",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-09-25",,,"0.00","0.0","0.0","77","52","57",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-09-26",,,"0.00","0.0","0.0","75","52","54",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-09-27",,,"0.00","0.0","0.0","74","53","54",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-09-29","    2","0.10",,"0.0","0.0","78","58","58",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-09-30",,,"0.00","0.0","0.0","71","50","52",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-10-02",,,"0.00","0.0","0.0","70","51","53",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-10-03",,,"0.00","0.0","0.0","79","52","61",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-10-04",,,"0.00","0.0","0.0","85","52","69",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-10-05",,,"0.20","0.0","0.0","83","64","66",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-10-06",,,"0.01","0.0","0.0","81","65","66",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-10-07",,,"0.00","0.0","0.0","73","64","65",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-10-08",,,"0.00","0.0","0.0","76","62","63",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-10-09",,,"0.00","0.0","0.0","76","62","62",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-10-10",,,"0.02","0.0","0.0","71","62","66",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-10-11",,,"0.00","0.0","0.0","71","63","64",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-10-13",,,"0.00","0.0","0.0","72","63","64",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-10-15",,,"0.00","0.0","0.0","78","60","62",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-10-17",,,"0.38","0.0","0.0","82","49","53",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-10-18",,,"0.00","0.0","0.0","64","45","48",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-10-20",,,"0.00","0.0","0.0","73","44","49",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-10-21",,,"0.00","0.0","0.0","76","48","49",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-10-24",,,"0.05","0.0","0.0","68","50","53",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-10-25",,,"0.02","0.0","0.0","69","53","61",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-10-27",,,"0.00","0.0","0.0","65","51","52",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-10-28",,,"0.00","0.0","0.0","67","47","48",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-10-29",,,"0.22","0.0","0.0","68","48","56",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-10-30",,,"1.39","0.0","0.0","60","55","56",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-10-31",,,"0.10","0.0","0.0","62","49","50",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-01",,,"0.00","0.0","0.0","60","43","48",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-02",,,"0.00","0.0","0.0","65","41","47",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-03",,,"0.12","0.0","0.0","47","34","35",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-04",,,"0.00","0.0","0.0","51","34","35",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-05",,,"0.00","0.0","0.0","57","31","32",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-06",,,"0.00","0.0","0.0","53","31","31",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-07",,,"0.00","0.0","0.0","55","30","35",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-08",,,"0.00","0.0","0.0","57","35","38",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-09",,,"0.00","0.0","0.0","67","38","40",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-10",,,"0.03","0.0","0.0","76","40","51",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-11",,,"0.00","0.0","0.0","70","43","48",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-12",,,"0.90","0.0","0.0","68","48","58",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-13",,,"0.00","0.0","0.0","63","41","47",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-14",,,"0.20","0.0","0.0",,"32","34",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-15",,,"0.00","0.0","0.0","48","34","43",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-16",,,"0.00","0.0","0.0","50","33","38",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-17",,,"0.00","0.0","0.0","55","35","36",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-18",,,"0.00","0.0","0.0","64","36","47",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-19",,,"0.10","0.0","0.0",,,"44",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-20",,,"0.00","0.0","0.0","46","27","28",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-21",,,"0.00","0.0","0.0","48","28","35",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-22",,,"0.08","0.0","0.0","52","25","44",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-23",,,"0.00","0.0","0.0","52","28","32",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-24",,,"0.00","0.0","0.0","43","26","30",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-25",,,"0.00","0.0","0.0","49","30","33",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-26",,,"0.10","0.0","0.0","58","33","45",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-27",,,"0.00","0.0","0.0","46","33","34",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-28",,,"0.00","0.0","0.0","43","32","41",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-29",,,"0.00","0.0","0.0","58","34","35",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-11-30",,,"0.00","0.0","0.0","45","28","37",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-12-01",,,"0.00","0.0","0.0","53","28","33",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-12-02",,,"0.00","0.0","0.0","57","33","41",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-12-04",,,"0.00","0.0","0.0","51","38","38",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-12-05",,,"0.00","0.0","0.0","58","31","32",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-12-06",,,"0.00","0.0","0.0","58",,"47",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-12-07",,,"0.00","0.0","0.0","69",,"35",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-12-08",,,"0.00","0.0","0.0","41","31","37",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-12-09",,,"0.00","0.0","0.0","44","26","28",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-12-10",,,"0.00","0.0","0.0","42","28","41",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-12-11",,,"0.00","0.0","0.0","55","28","55",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-12-12",,,"0.00","0.0","0.0","69","39","40",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-12-13",,,"0.00","0.0","0.0","50","27","28",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-12-16",,,"0.00","0.0","0.0","58","35","44",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-12-18",,,"0.00","0.0","0.0","62","50","51",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-12-19",,,"0.00","0.0","0.0","58","32","44",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-12-20",,,"0.00","0.0","0.0","45","25","28",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-12-21",,,"0.00","0.0","0.0","45","25","28",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-12-22",,,"0.00","0.0","0.0","41","28","33",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-12-23",,,"0.00","0.0","0.0","48","25","31",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-12-24",,,"0.00","0.0","0.0","41","29","40",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-12-25",,,"0.00","0.0","0.0","56","40","52",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-12-27",,,"0.00","0.0","0.0","59","36","41",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-01-03",,,"0.50",,,"63","30","33",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-01-04",,,"0.33",,,"33","17","20",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-01-05",,,"0.00","0.0","0.0","35","20","32",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-01-07","    2","0.20",,"2.0",,"42","26","26",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-01-08",,,"0.00","0.0",,"31","20","21",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-01-09",,,"0.00","0.0",,"33","20","33",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-01-10",,,"0.60","0.0","0.0","44","30","30",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-01-11",,,"0.00","0.0","0.0","37","21","21",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-01-12",,,"0.00","0.0","0.0","26","20","26",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-01-13",,,"0.00","0.0","0.0","46","26","28",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-01-14",,,"0.00","0.0","0.0","50","27","38",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-01-15",,,"0.00","0.0","0.0","46","24","24",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-01-16",,,"0.00","0.0","0.0",,"14","16",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-01-17",,,"1.10","1.0",,"41","16","34",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-01-18",,,"0.00","0.0","0.0","39","33","35",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-01-19",,,"0.00","0.0","0.0","39","25","33",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-01-20",,,"0.35","0.0","0.0","55","25","40",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-01-21",,,,,,"40","17","17",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-01-22",,,"0.00","0.0","0.0","24","14","15",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-01-23",,,"0.00","0.0","0.0","31","15","23",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-01-24",,,"0.00","0.0","0.0","39","23","28",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-01-26",,,"0.00","0.0","0.0","47","20","20",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-01-27",,,"0.00","0.0","0.0","32","15","16",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-01-28",,,"0.00","0.0","0.0","35","16","35",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-01-29",,,"0.23","1.0","1.0","38","16","22",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-01-30",,,"0.00","0.0","0.0","25","15","17",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-01-31",,,"0.00","0.0","0.0","31","15","25",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-02-01",,,"0.00","0.0","0.0","36","19","22",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-02-03",,,"0.25","0.0","0.0","48","30","41","    1",,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-02-04",,,"0.90","0.0","0.0","61","41","51",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-02-05",,,"0.70","0.0","0.0","51","27","28",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-02-06",,,"0.00","0.0","0.0","31","20","26",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-02-07",,,"0.00","0.0","0.0","37","26","31",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-02-09",,,"0.00","0.0","0.0","46","24","27",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-02-10",,,"0.04","0.0","0.0","56","27","31",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-02-12",,,"0.00","0.0","0.0","67","33","49",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-02-13",,,"0.06",,,"57","31","31",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-02-14",,,"0.10","0.0","0.0","32","22","23",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-02-15",,,"0.00","0.0","0.0","30","18","21",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-02-16",,,"0.00","0.0","0.0","39","21","31",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-02-17",,,"0.00","0.0","0.0","53","21","52",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-02-18",,,"0.00","0.0","0.0","68","51","53",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-02-19",,,"0.00","0.0","0.0",,"24","29",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-02-20",,,"0.00","0.0","0.0","48","19","22",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-02-21",,,"0.00","0.0","0.0","43","22","27",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-02-23","    2","0.25",,"0.0","0.0","66","44","61",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-02-24",,,"0.00","0.0","0.0","74","36","37",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-02-25",,,"0.70","0.0","0.0","37","32","33",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-02-26",,,"0.07","0.0","0.0","55","32","32",,,
